item_type,storage,initial_quality,opened,temperature_variation,days_until_expiry
vegetable,fridge,0.7929187665253989,1,0.9987837668337671,2
canned,pantry,0.8448430279985111,0,0.9305283061852341,312
meat,pantry,0.7969213205217254,0,0.934029609641048,0
grain,fridge,0.9516913290022204,1,0.9008721006683037,12
grain,pantry,0.7893021146778537,0,0.9641648511716776,28
vegetable,pantry,0.8979290921359251,0,0.9179594532145721,3
dairy,fridge,0.7410946666928583,1,0.9787922550680851,3
meat,pantry,0.906059948120473,0,1.019556861923517,0
grain,pantry,0.9739899134800101,1,0.9735063895856234,15
vegetable,fridge,0.8825749463919724,0,1.041016326167067,6
grain,fridge,0.8679566140103432,1,1.0482903536078716,14
bakery,pantry,0.9883354804064921,1,1.0393212774721625,1
meat,fridge,0.8882189665947539,0,1.0873427119262997,5
meat,pantry,0.7778651299819247,0,0.9474588553990303,0
bakery,pantry,0.7877173071543221,1,0.9378912906229954,1
fruit,pantry,0.9115919927607782,0,1.0219422978483734,6
bakery,fridge,0.9206309781676558,0,1.0189754018868367,6
canned,fridge,0.7910488695367045,0,1.0020196667349615,296
canned,pantry,0.803603193377899,1,0.9008706382988529,130
vegetable,pantry,0.9973169526217261,1,1.0110476459811997,2
meat,fridge,0.7305857648740832,0,1.086559611374596,4
fruit,fridge,0.8213935085320297,0,0.9669155378225727,7
fruit,fridge,0.7187342593592522,1,1.0935198386640501,3
grain,pantry,0.9463235085994723,1,0.9713513358395389,17
grain,fridge,0.7277037516836297,0,0.9279709005035636,18
bakery,fridge,0.9022022069388134,1,0.9796806829854278,3
fruit,pantry,0.7169450272010446,1,0.9989222625847088,2
bakery,pantry,0.9018565113429073,0,1.0258928820353184,3
bakery,pantry,0.9529110840783109,1,1.000975632404467,1
grain,fridge,0.8196464580772171,0,1.0073437254812436,24
meat,pantry,0.8566379480296531,0,0.9048134076715211,0
bakery,pantry,0.8204625214015847,0,0.9507240338267979,2
dairy,pantry,0.7901466275897916,1,0.9621393315878345,0
meat,pantry,0.9409790201881385,1,1.0974177075762899,0
fruit,fridge,0.7816007721192969,0,0.9591135476974068,6
fruit,pantry,0.9168830273168341,0,1.0793157697648572,5
bakery,fridge,0.7618591237765606,0,0.9609472401082157,5
meat,fridge,0.7749561388234988,1,0.9192220662084782,2
grain,fridge,0.8009383487731636,1,0.9495234798121889,11
grain,pantry,0.8767469132181365,0,0.9545656769828597,28
canned,fridge,0.8363266957478623,0,1.095649718777797,325
fruit,pantry,0.9235434429483461,0,1.0348583011134476,6
vegetable,pantry,0.7640701901008576,0,1.0863361991241933,3
canned,pantry,0.7032016863546502,0,1.0669990044409645,297
grain,fridge,0.932967241535566,1,1.0157196981356196,15
meat,pantry,0.9464948001640218,0,1.0350775848491127,0
grain,pantry,0.7178440489325169,0,1.0249674387392063,26
meat,pantry,0.883272256647519,0,1.0332526052383575,0
canned,fridge,0.8134620351619234,0,0.9529547329254553,297
fruit,fridge,0.938168696558355,0,0.9816250268415875,8
grain,fridge,0.9623243662589436,0,1.0185231623196294,27
bakery,pantry,0.9553011300391747,0,0.9071856930111715,3
meat,fridge,0.9331612742052556,1,0.9965669802803387,2
fruit,pantry,0.7807156686226489,0,1.0719453866795707,5
vegetable,pantry,0.943566893070495,1,0.998473545517066,1
meat,fridge,0.8600435427718878,0,1.0104646737310998,5
canned,pantry,0.7158269844496272,0,0.9403810241030383,257
vegetable,fridge,0.8370816549694746,0,1.0588686687970876,5
vegetable,pantry,0.982647375108998,1,0.9717756576075058,1
dairy,fridge,0.9663578049206658,0,1.091317510695909,8
grain,pantry,0.7306792842991348,0,1.098742961651916,26
meat,pantry,0.923238005714311,1,1.0832001085191687,0
vegetable,pantry,0.9417378597874704,0,0.9169753489632289,3
dairy,pantry,0.7814164564710294,1,0.9666366310992054,0
canned,pantry,0.8414825712223276,0,1.0890275270205036,358
fruit,fridge,0.9132963824391048,0,1.0609066589688876,9
bakery,pantry,0.8317124466463444,0,1.082236717861486,3
bakery,fridge,0.7338390756599731,1,1.01451063872822,2
meat,fridge,0.9117647334045165,0,0.9960795176375061,5
vegetable,fridge,0.973491606920591,0,0.9212992634008902,6
bakery,pantry,0.8957454185218473,0,1.06789430846462,3
grain,pantry,0.9321402245707102,0,1.0490283096840958,35
bakery,pantry,0.8075087606973486,1,0.9117753206030824,1
bakery,fridge,0.7549594735379904,0,0.9418829179190571,5
bakery,pantry,0.8928320984854877,0,1.011455512663002,3
dairy,pantry,0.7983313617523656,0,1.036880480412928,1
vegetable,fridge,0.9580220556969379,0,0.9275340528522014,6
grain,fridge,0.736788414993402,0,0.9489649636924649,19
vegetable,fridge,0.8300391099199371,0,0.9386220423418028,5
meat,fridge,0.8190182801405157,1,0.9439994305341085,2
meat,fridge,0.9814161560661789,1,1.0841426247137533,3
meat,fridge,0.7459404401813211,0,1.043163914607751,4
canned,pantry,0.7029540475036032,1,1.0474213960806606,144
bakery,fridge,0.7714255638421352,0,1.0587990621738566,5
canned,pantry,0.9460830579305963,0,0.971314608528812,367
dairy,pantry,0.7627965448141051,0,1.0534369228798282,1
meat,pantry,0.7722634191116448,0,1.0956826788645875,0
grain,fridge,0.7389696413610432,0,1.0396788491881885,22
vegetable,pantry,0.9146308609829621,1,0.9833506224585079,1
bakery,fridge,0.7207522571516252,1,1.0432719571421951,2
fruit,fridge,0.7993624906985565,0,1.080158940052574,7
grain,pantry,0.7847496179862893,0,0.9257523087351948,28
bakery,fridge,0.8665479189370464,1,0.9530589351169443,2
canned,pantry,0.9191248795059207,0,1.0838592430657812,394
canned,pantry,0.8598629304090242,0,1.0892465800889055,364
grain,fridge,0.9793077978925203,0,0.996827825423589,26
canned,pantry,0.9854327916661996,0,0.9749101926806596,362
meat,pantry,0.8084395985495546,0,0.9565563611206059,0
dairy,pantry,0.9333041128824678,1,0.9997503082181938,0
vegetable,fridge,0.9216404149804569,1,1.0869062303182104,3
dairy,pantry,0.9678893775114482,0,0.9299619254848911,1
bakery,fridge,0.834383092062311,1,0.9839661277094441,2
vegetable,fridge,0.8591419561593376,0,1.0823215713914978,6
vegetable,pantry,0.8247322940744721,0,0.9698238540288504,3
dairy,pantry,0.9551130757899117,1,1.0536162814087076,1
grain,fridge,0.7689106946086403,0,0.9778519572482205,20
vegetable,fridge,0.7719127234727333,0,1.0609853356646084,6
dairy,pantry,0.8117815310731239,0,1.0962004699914418,1
vegetable,pantry,0.7691028496307053,1,0.9775644021150557,1
fruit,fridge,0.8683020509244762,1,1.0690197309148401,4
grain,fridge,0.7403470319486507,1,1.0976833649680602,11
meat,fridge,0.7960558658212166,0,1.096766028602251,5
vegetable,fridge,0.974033409542677,1,0.9867542163066616,3
fruit,fridge,0.8227676440575388,0,0.9971522241098301,7
meat,pantry,0.9244701149480528,1,0.9606803123286004,0
meat,fridge,0.7340386575119722,0,0.962803752744473,4
bakery,fridge,0.7742693524425354,0,0.9984941245264471,5
vegetable,pantry,0.9422036863601105,0,0.9401037180128617,3
dairy,pantry,0.9288978808869083,1,1.0422246592309856,1
vegetable,fridge,0.8158467755781463,1,1.0072617069508505,3
fruit,fridge,0.9863190706100423,0,1.0796135714346566,9
meat,pantry,0.9731929047503636,0,1.0621164867621082,0
vegetable,fridge,0.988690224733672,1,0.964494222569227,3
dairy,fridge,0.8283744070563356,0,1.0011609246035336,6
bakery,pantry,0.7592420751057049,1,1.0501029855277548,1
vegetable,fridge,0.8879975917274023,1,0.9386400254956784,3
grain,pantry,0.9054319474837595,0,0.9063195459635167,30
bakery,pantry,0.7376325353351559,0,1.070460905261657,2
dairy,pantry,0.9359449102887718,0,0.9275100514985897,1
fruit,pantry,0.7054180659279882,0,1.0778822861907413,5
meat,fridge,0.844818516243035,0,1.082721604776229,5
vegetable,pantry,0.7993048778484685,1,0.9921400876274314,1
dairy,fridge,0.9220909179697252,0,1.0613563424705157,8
bakery,fridge,0.7938282182265447,0,0.9726382492708278,5
grain,fridge,0.9480421338343098,0,1.0716529097023495,30
dairy,fridge,0.8784860466342431,0,1.0649363768333435,7
canned,fridge,0.9381680085286216,1,0.9157036779402405,157
grain,pantry,0.9968021913518871,0,1.0165203481504734,34
bakery,pantry,0.903747503723067,0,1.0279997807193497,3
fruit,pantry,0.9954850949084932,1,0.9001714581376432,3
meat,pantry,0.7086508980765116,0,1.095983663745859,0
bakery,fridge,0.8014419965451425,0,0.9813135149801422,5
fruit,pantry,0.7323559793686927,0,1.0034686411718428,5
vegetable,fridge,0.7786914794153318,1,0.9389608159586043,2
dairy,fridge,0.9516663697377323,0,1.0221837155034523,9
canned,pantry,0.7096969795978271,1,1.0621239732558718,131
grain,pantry,0.8560548807197181,1,1.0171784691439456,15
grain,pantry,0.8701386122597119,0,1.0576070091604195,30
dairy,pantry,0.8683453440015868,0,1.0462215921436335,1
canned,fridge,0.8425891221469767,0,0.9475315623054277,303
dairy,fridge,0.9371808894309266,0,0.9871625682218309,8
vegetable,pantry,0.7400629268516653,1,0.9297253768872817,1
fruit,fridge,0.7931731046652362,0,0.9083871750150204,6
bakery,fridge,0.8847178160335518,0,0.9126137910528263,5
grain,fridge,0.9072854098803868,1,1.088499985974578,15
vegetable,pantry,0.8212445295331169,0,1.0969074918268757,3
fruit,fridge,0.96261137899817,0,0.918995501609968,8
vegetable,pantry,0.8246480190087743,0,0.9670386870344098,3
canned,pantry,0.8208328403044999,0,0.9228841360312046,252
grain,fridge,0.7108621784462155,1,1.0668457646737939,11
bakery,fridge,0.8653424008584202,0,0.9992594183280564,6
dairy,pantry,0.9126042515535715,0,1.0242523511851098,1
dairy,fridge,0.7343314490550544,0,1.0079821731470013,6
fruit,fridge,0.7916298298263612,0,1.0420507167681432,6
bakery,pantry,0.9343770861348557,0,0.9638264486634122,3
meat,pantry,0.8097758306240725,0,0.9274986709060065,0
canned,pantry,0.7724807386120119,1,0.9035240005459428,121
fruit,pantry,0.9016601990695337,1,0.9891385777251877,3
meat,fridge,0.7590276333014967,0,1.0815668857582876,4
vegetable,fridge,0.9686958758749531,0,0.9610533076024533,6
canned,pantry,0.7316795188078422,0,0.9391913642271247,243
vegetable,pantry,0.911964940684848,0,1.0852085492494215,3
bakery,pantry,0.8498646103859125,0,0.9210897277502589,2
grain,fridge,0.9609788687190981,0,0.9103602066831621,24
canned,pantry,0.7378585273078709,0,1.0758826349910877,304
meat,fridge,0.9033684755488264,0,1.0401818763909378,5
grain,pantry,0.8716163917544144,1,0.9844137276274826,16
dairy,pantry,0.8440270426720139,0,1.0504687946017683,1
meat,pantry,0.8474221790298004,1,1.048287990408854,0
fruit,fridge,0.9165930885395592,0,0.9080121126521166,6
dairy,fridge,0.9813224964804467,0,1.035249362412368,9
dairy,fridge,0.7273754977357144,1,1.0281744754905426,3
fruit,pantry,0.705850794283156,0,1.0927558272832607,5
canned,fridge,0.9417114377443611,1,1.0933245220319527,173
dairy,fridge,0.7324508162652278,0,0.9755598652404088,7
bakery,pantry,0.9960090388241272,0,1.0179683823776438,3
meat,pantry,0.8858044746876511,0,0.9282714749776758,0
grain,fridge,0.8952599185762422,0,0.9132913051914269,22
dairy,fridge,0.7596675108814052,1,0.9865559744517806,3
meat,fridge,0.7720936930890023,1,1.0379764021670022,2
vegetable,fridge,0.897805090929775,1,1.0135522244595454,3
meat,pantry,0.9729180513802591,0,0.9859313844372004,0
grain,pantry,0.99471716635527,0,1.0636225093549183,39
meat,pantry,0.759409283989328,0,1.0588854944367494,0
fruit,fridge,0.7402358868129371,0,1.0463884110155524,7
grain,fridge,0.7169204073282371,1,0.9154064496307522,9
canned,pantry,0.9604891054483984,0,1.0592939255791287,368
vegetable,pantry,0.7884144540569406,0,1.08388426319894,3
fruit,fridge,0.7005436101607755,0,0.9118884176581833,5
canned,fridge,0.7671454258169286,1,0.980334277761707,135
meat,pantry,0.8021323240298255,1,1.0976710979433175,0
grain,pantry,0.9972958508490056,0,1.0198477716936567,36
vegetable,pantry,0.8570624781571244,0,1.0027154804254925,3
fruit,fridge,0.7614141842785304,0,0.9354892294937488,6
canned,fridge,0.8004455034140353,0,1.0130972566668341,294
canned,fridge,0.7990923062670635,1,0.9878086520938907,143
vegetable,fridge,0.7059177239389526,0,0.9254886111140246,4
bakery,fridge,0.740554916251429,0,0.9928665305236068,5
meat,fridge,0.9085589379109633,0,0.9328798610350522,5
vegetable,pantry,0.7360752959712203,0,1.0461327243452114,3
canned,pantry,0.7692202829818356,1,1.0947296732287246,144
dairy,fridge,0.8052211895212926,0,0.9939154096851393,7
fruit,pantry,0.9273204833506881,0,1.0264736663829226,6
vegetable,fridge,0.8747202894603819,1,0.9861951049533685,3
bakery,pantry,0.9066999954965704,0,0.927690770731401,3
canned,fridge,0.8701036976260517,1,1.0941110572950998,160
meat,pantry,0.9050777275665607,0,0.9259157328168159,0
canned,pantry,0.7008526460991917,0,0.9223253617027082,229
meat,fridge,0.9792694433114288,0,0.9918345883342602,5
vegetable,fridge,0.7332760692624419,0,1.0317774531533865,5
meat,pantry,0.8218747287930714,0,0.9709846541945782,0
grain,pantry,0.9313115110734564,0,0.9385034044393806,28
grain,fridge,0.8305692154028271,0,1.0637926736054952,24
grain,pantry,0.9840527655002548,0,0.9726206641219103,35
bakery,fridge,0.84027668454963,0,0.9388641946767815,5
bakery,fridge,0.9624818216808014,1,0.9730169755013741,3
dairy,pantry,0.9432484340086813,0,0.9429108415285582,1
bakery,fridge,0.9942958908396049,0,1.003889547562468,7
vegetable,pantry,0.9779643342252926,1,1.03365787722754,2
canned,pantry,0.9694371504138636,0,1.0599114754398373,393
canned,fridge,0.9194813021558405,0,0.9455124060639732,294
dairy,pantry,0.8100994441804662,0,0.9333908011408891,1
bakery,fridge,0.7318376255694707,0,0.903920684179044,4
meat,fridge,0.906593515679317,0,0.9456175536694486,5
dairy,fridge,0.9935962244013895,1,0.9047810704995592,3
meat,pantry,0.9179813311995607,1,0.9690948407378119,0
meat,fridge,0.9786188107832007,0,0.9291386177660074,5
fruit,pantry,0.941291413886655,0,1.015979119645557,6
canned,fridge,0.7489344025350035,0,0.9767453518982546,290
grain,fridge,0.7747611311773861,1,0.9187170682141519,9
bakery,fridge,0.8025596805287051,0,0.9799732926073189,5
meat,pantry,0.7504781333014012,0,0.9418696231935704,0
fruit,pantry,0.874495399801902,0,1.0360354702680212,5
canned,fridge,0.9926351572404853,0,0.972887248954148,373
grain,fridge,0.9284376500308475,0,0.9294060018430292,25
meat,pantry,0.8270160247202385,0,0.9699203464808573,0
meat,pantry,0.7013513442940865,1,0.9448756667860372,0
dairy,pantry,0.7939828033414535,0,1.0591558003276773,1
dairy,fridge,0.8580277863076645,0,1.0966735120729891,7
canned,pantry,0.7972752621555912,1,0.9050982778059535,138
grain,fridge,0.7333104769071578,0,1.0380040274630564,21
meat,pantry,0.8328294870585683,0,0.9527915667246973,0
canned,fridge,0.7759758450897148,0,0.9132817287738589,282
canned,fridge,0.9727697129384504,0,0.9028702619170588,344
vegetable,fridge,0.7305263585503047,0,1.0762019338424855,5
bakery,pantry,0.7147457886174131,1,0.9707213004155599,1
dairy,pantry,0.7015942507464585,1,1.0989087784181208,0
grain,pantry,0.7984209053456973,0,0.9884754335260425,31
meat,fridge,0.8981160514602665,0,0.9375195503542749,5
canned,fridge,0.9191241258645377,0,1.0554287137045093,320
meat,pantry,0.8359785050145169,0,1.0852984432734598,0
vegetable,fridge,0.90529859513658,0,1.0631242061550983,8
grain,fridge,0.807974210864609,0,1.0490398468055055,23
canned,fridge,0.9003418659959851,0,0.9669399389038338,298
meat,pantry,0.712178795590712,0,0.9128980727790086,0
dairy,fridge,0.8172258953701013,0,0.940259869712018,6
bakery,pantry,0.9372549032899538,0,0.9893620508494803,3
vegetable,pantry,0.9409018091377004,0,1.0912399740028809,4
grain,pantry,0.9148446336627084,1,1.044570835935071,16
vegetable,pantry,0.7612715861709592,0,1.0656566090336494,3
dairy,pantry,0.7741615356791899,1,0.9554587793812952,0
grain,fridge,0.9988266181793537,1,1.0367646054907007,14
vegetable,pantry,0.731013402160588,1,1.0724876286755993,1
fruit,pantry,0.7541988096707227,0,0.9958823029793169,5
dairy,pantry,0.7390078766950398,1,0.9859783720461518,0
dairy,fridge,0.7982964891050847,0,1.0438809026863558,6
dairy,fridge,0.763052750570177,0,1.0119823372489494,6
fruit,fridge,0.8493063878643317,0,1.0986342166388088,8
fruit,fridge,0.8428062120640359,0,0.9850205601457124,6
meat,pantry,0.970451685835391,0,0.9351886554649974,0
canned,pantry,0.7104219842334344,0,0.9943870105572626,255
bakery,fridge,0.795963873000329,0,0.9470409986195463,5
vegetable,fridge,0.878997367599127,0,1.0122507641589003,6
meat,fridge,0.8814405285531891,0,0.9251593984875892,4
vegetable,fridge,0.8440378687042628,0,1.0899952547098373,6
bakery,pantry,0.9446996622443901,1,1.0719645763080323,1
canned,fridge,0.7188166514243376,0,0.9311130794217741,266
fruit,fridge,0.9446463296740407,0,0.934478584549402,8
canned,fridge,0.8484262721307111,1,1.0024877348976033,167
fruit,fridge,0.7401282085231006,0,1.0545762774083451,7
bakery,fridge,0.9657105740621433,0,0.943815867133506,6
canned,fridge,0.894768633862289,1,0.9121943439119063,149
meat,fridge,0.7490637060472417,1,1.009106855316523,2
grain,pantry,0.710094917019708,0,1.038319422820402,24
meat,pantry,0.7423328944997948,0,0.9488730982585435,0
vegetable,pantry,0.882639388054118,1,1.0479535575501278,1
meat,pantry,0.7537888705780145,0,1.0901287569889218,0
bakery,pantry,0.7677289224625083,0,0.9274148885370946,2
dairy,pantry,0.7075419177268942,0,1.002205813061739,1
vegetable,fridge,0.9168792016715811,0,0.9113683901363165,7
canned,fridge,0.9431093199278311,1,0.9413322014461432,153
vegetable,pantry,0.9390544530316369,1,0.9179638706922146,1
grain,fridge,0.7382704454092852,1,0.9808013246160405,10
fruit,pantry,0.9709903382166278,0,1.0641663580749516,7
canned,fridge,0.901683648842224,0,1.0154260901043564,345
vegetable,fridge,0.9692585867130593,1,0.9445169674330862,3
canned,fridge,0.8341481513591991,0,0.9080221294191446,282
canned,fridge,0.8310864583251093,1,1.0106796390573507,141
canned,fridge,0.9353609556054686,1,0.9265593429981143,167
fruit,fridge,0.727989356643023,0,0.9685468054727515,5
bakery,pantry,0.8562622109904657,0,1.0020384517827212,3
meat,pantry,0.9509152706893677,0,1.0807465071372386,0
canned,fridge,0.9490577689208713,1,0.9163646654177434,160
dairy,pantry,0.9868398569027107,0,1.0337215184533661,2
bakery,fridge,0.909481778059164,1,0.9028162571009757,2
grain,pantry,0.7623311888319184,0,1.0259817104720592,25
fruit,fridge,0.7060840944683742,0,1.0103064978661187,6
vegetable,pantry,0.8438247395881305,0,1.0623733240180135,3
fruit,fridge,0.8541111596867667,0,1.006332494572896,7
vegetable,pantry,0.7720787753496794,1,0.9705233199452276,1
fruit,fridge,0.7374092341370809,0,0.9485501742656454,6
vegetable,pantry,0.8758624498571527,0,0.9170499483564146,3
canned,fridge,0.9292767022072423,1,1.0069225348592863,183
meat,fridge,0.9979462310770482,0,1.0776643853297139,6
vegetable,fridge,0.9274907851631555,0,1.002948898791138,6
vegetable,pantry,0.9380897242766743,0,1.0478205714931785,3
dairy,pantry,0.8849382634686392,0,0.9596869876435151,1
vegetable,pantry,0.9957767976910054,0,0.9896261719749536,3
dairy,fridge,0.8919869155343711,1,0.9649206406891864,3
grain,pantry,0.9580759859199113,0,0.9218532222709795,29
canned,fridge,0.9837353938722867,0,0.9833977206567011,370
dairy,pantry,0.9789575501501683,0,1.0528574463674434,2
meat,pantry,0.814424603135007,0,0.9789949999089035,0
bakery,pantry,0.7235986174942776,0,1.0300358444436535,2
canned,pantry,0.751562110761774,0,1.051723096810172,263
dairy,fridge,0.7177669916189822,1,0.9645472454432645,2
canned,pantry,0.731619080448742,0,1.0595029119210955,304
canned,pantry,0.7553953737681093,0,0.967785143393942,265
canned,fridge,0.8023282949762205,0,0.9512214120920912,280
grain,fridge,0.8630618939725228,1,0.944489233551973,11
meat,pantry,0.9135046178065258,0,0.9399808291449679,0
fruit,pantry,0.7632782008319535,0,1.0474248145626794,5
fruit,fridge,0.9017567212714418,0,1.0775018522113835,8
dairy,fridge,0.9112777223507259,0,0.9461296948370579,7
canned,fridge,0.8675867010598568,0,0.9170480595592309,311
dairy,pantry,0.9710853609396132,1,0.9627533952576878,0
grain,pantry,0.7332984441765431,0,1.0315694477842718,27
grain,pantry,0.7531364372807258,0,0.9737040184452078,28
vegetable,fridge,0.8285994473168454,0,1.0098353078422437,6
grain,fridge,0.7380138205702717,0,1.0488609931350392,21
vegetable,fridge,0.8698888431172263,0,0.9816957062310098,6
meat,pantry,0.8195201399828272,1,1.0999389662742391,0
dairy,fridge,0.7853787383607755,1,0.9595898520471006,3
bakery,pantry,0.7509969439052911,1,1.0956496703745235,1
meat,fridge,0.800601471504463,1,0.9406059330466229,2
grain,pantry,0.8823878052497026,0,0.922186348652858,28
meat,pantry,0.8727355632668234,0,1.0501661250188736,0
meat,fridge,0.7490872000630701,0,1.0404619313302397,4
meat,pantry,0.73747594322219,0,1.062233869448493,0
grain,fridge,0.7080030287826617,1,0.9687180843466611,10
bakery,pantry,0.7037276781381796,1,1.0861615307705967,1
canned,fridge,0.9639431307159055,1,0.9238962856746158,167
meat,fridge,0.713526656801617,0,0.9060554202662252,3
vegetable,pantry,0.9193663329619739,0,0.9601127770223944,3
grain,fridge,0.9615955288734871,0,1.05946489268005,27
meat,pantry,0.7294173545687372,0,1.0345964614547296,0
bakery,fridge,0.8308904271499052,0,0.9872417528445246,5
canned,fridge,0.988690894952283,0,0.9512507228388671,353
grain,fridge,0.9502415981570755,1,0.9118545573535954,11
fruit,fridge,0.8469112095573564,1,0.9675011156894946,3
canned,pantry,0.9287713338374659,0,0.99200395355095,307
vegetable,fridge,0.9500132873294992,0,1.037404767614241,7
meat,fridge,0.8044080889566158,0,1.0291943909892862,4
bakery,pantry,0.9676458750609883,0,1.0894689805863758,3
fruit,pantry,0.841141995903147,1,0.9200791838105722,2
bakery,pantry,0.858342209067649,0,0.9672680245758273,2
fruit,pantry,0.9999122913465494,0,0.9963156163873798,6
grain,pantry,0.9529908898456484,0,1.034139158770798,35
fruit,pantry,0.808531001731894,0,0.9990903382882813,5
vegetable,fridge,0.7031036789418099,1,1.0825516463893479,2
vegetable,pantry,0.8878522221381684,0,1.0217344691199628,3
dairy,fridge,0.9111740278384324,1,0.9079330819382431,3
vegetable,pantry,0.8952408070430139,0,0.9227311938132269,3
canned,fridge,0.9903587053489639,1,1.0506991122961118,180
fruit,fridge,0.9588913081996433,0,1.043157539269259,9
vegetable,fridge,0.8346495079541946,0,0.9306994003651411,5
grain,pantry,0.7188572462417142,0,0.9117817322131332,21
bakery,pantry,0.842817630850599,0,1.0157435710879739,3
bakery,pantry,0.9067732059886069,1,1.0271477664053468,1
dairy,pantry,0.8823129424681013,0,0.927059927502567,1
bakery,fridge,0.8614411203132655,1,0.9947238642081631,3
fruit,pantry,0.8406456874045724,0,0.9611663058236827,5
dairy,fridge,0.7881285619082159,1,1.0862611291273776,3
fruit,fridge,0.7832040285173888,0,0.943839960677881,7
grain,pantry,0.8500694436777405,1,1.04665214518066,14
dairy,pantry,0.7481809439288947,1,1.0036267826688676,0
meat,pantry,0.8022056270724405,0,0.9023042024052087,0
canned,fridge,0.7971937824130298,0,1.0033997166425237,281
canned,pantry,0.8761398404752603,0,0.9198944299839004,303
fruit,fridge,0.7200046901089073,0,1.0318124391650625,7
bakery,pantry,0.9489006040795285,0,1.0131047060763145,3
meat,fridge,0.8687135141153206,0,0.9020854454666949,4
dairy,pantry,0.9012480042327806,1,0.9409385659165963,0
meat,pantry,0.9109281711278299,1,1.0552450105744047,0
meat,fridge,0.7874452410527609,1,0.9551545228604043,2
bakery,pantry,0.84111147021546,0,0.9998566802326107,3
dairy,pantry,0.9868737867609002,1,0.9623997228818368,0
grain,pantry,0.9300115713990444,0,1.084305371279508,39
bakery,pantry,0.9908670625669556,0,1.007315403556687,3
meat,pantry,0.9238763035438865,0,1.0392347029712043,0
meat,pantry,0.7526800419125552,1,0.9166952209394216,0
grain,pantry,0.7193607651534029,1,0.9080671975065504,11
meat,fridge,0.8732984310158991,0,0.9518456390134262,4
meat,fridge,0.8073439839107829,1,0.9618268584507309,2
meat,pantry,0.7826373730414511,0,1.0375361082359804,0
canned,pantry,0.9421632989276253,1,1.0138261005424882,188
bakery,pantry,0.8100979801245842,0,0.9749159213869971,2
vegetable,fridge,0.7951002909202911,0,1.0308234968356023,6
bakery,fridge,0.9549962779507031,0,0.9327131494672575,6
grain,pantry,0.953886200945938,0,0.9126979389629412,31
meat,fridge,0.806909991326517,0,1.0709010184636403,5
bakery,pantry,0.9497496102957899,0,1.0127892256537756,3
canned,pantry,0.9552335470997981,0,1.0298190547274844,376
grain,pantry,0.8271791605088998,1,0.9614484501499149,14
fruit,pantry,0.7199419390627514,1,0.9743909915475399,2
bakery,fridge,0.7004753933399019,0,0.9164734894305951,4
fruit,fridge,0.8569877388666984,1,1.0713976375603547,4
meat,pantry,0.8032226480111067,0,1.018487890015787,0
canned,fridge,0.9991395682475098,1,0.9167255326359881,175
canned,fridge,0.9317232998881853,0,1.0609059199450002,329
bakery,pantry,0.9283826369051238,0,0.988823073903395,3
grain,fridge,0.9865728304862031,0,1.0530202700340028,33
grain,pantry,0.9663173193679963,1,0.9025239724178297,15
canned,pantry,0.7954562438369166,0,0.9057479393944246,273
grain,pantry,0.7497961664811629,1,0.934156591756429,12
canned,pantry,0.9237676795196447,0,0.942183311228136,348
bakery,fridge,0.8134821681048618,0,1.0527911060620276,6
vegetable,pantry,0.8419517954892869,0,1.0413388328033197,3
canned,fridge,0.889119319382448,1,1.0232176238259656,151
fruit,pantry,0.9723618030805722,0,1.0769717792966678,7
grain,pantry,0.8257263261012897,1,0.9494297567312733,13
canned,fridge,0.9349950670658084,0,1.0808809807808897,393
canned,pantry,0.7805019373823973,1,1.0818942138530365,164
bakery,fridge,0.9093915372770841,0,0.9868519520373729,6
grain,fridge,0.7004738263233735,0,0.9188772400840338,18
vegetable,pantry,0.9614521640471905,0,1.045311981637905,4
bakery,pantry,0.7091138739863387,0,0.9673857345294159,2
vegetable,pantry,0.9138261264287753,0,1.0589859034873461,3
bakery,pantry,0.7138774567783851,1,0.9327380567807606,1
grain,pantry,0.779873709818201,0,1.007903022714873,30
dairy,pantry,0.8491607210669659,0,1.0016147460636422,1
grain,fridge,0.8259816056044714,0,0.9200628981139227,21
grain,fridge,0.7575508343803031,0,0.9726665651345318,22
vegetable,pantry,0.8001444735127712,0,0.9169510626893457,2
vegetable,fridge,0.9183119110182901,0,0.9929480619024496,6
grain,fridge,0.9007771277738945,1,1.0685809117227587,15
grain,pantry,0.7215443751291747,0,0.9540409526608263,22
grain,pantry,0.9241947476718659,1,1.0529723974374876,18
vegetable,fridge,0.7159137643591085,0,0.9366854831224913,5
grain,pantry,0.8628779167299353,0,1.0347469854981304,31
grain,fridge,0.7780188244126571,0,1.08310747998609,24
meat,pantry,0.8763070382679456,1,0.964785616313154,0
dairy,fridge,0.7783985187822705,0,1.0800823276177238,7
fruit,fridge,0.9954873908877493,1,1.001084185305279,4
dairy,fridge,0.7929184551182595,0,0.9633610266331315,6
meat,fridge,0.7725881907023487,1,1.0793016470223065,2
fruit,pantry,0.7835395872746038,0,0.9064074533539457,4
bakery,pantry,0.9689418571777886,0,0.9056037702545621,3
grain,fridge,0.8908656486008034,0,1.0199659208412666,26
meat,fridge,0.9192052292262329,0,1.0593501434660468,5
bakery,pantry,0.9754031530283052,0,1.0503092614876213,3
grain,pantry,0.9735617454535023,0,0.9158939006703212,31
vegetable,fridge,0.9216837539736182,1,1.0900502387067117,3
canned,fridge,0.7593473286523968,0,1.0406127075275031,311
meat,fridge,0.9530119962025017,0,1.0898224107455479,6
